ProblemID,ProblemName,Difficulty,Prompt,Model,InputMode,EvalMethod,Compiled,PublicPassed,HiddenPassed,GenTime_s,ErrorMsg,GeneratedCode
E74,Water Station,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.54,,
E75,ABCDEFG,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.43,,
E75,ABCDEFG,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,18.17,,
E75,ABCDEFG,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.93,,
E76,Echo,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.12,,
E76,Echo,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.36,,
E76,Echo,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.07,,
E77,Base 2,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.82,,
E77,Base 2,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.1,,
E77,Base 2,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.58,,
E78,Weekly Records,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.7,,
E78,Weekly Records,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.22,,
E78,Weekly Records,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.4,,
E79,racecar,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.91,,
E79,racecar,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.36,,
E79,racecar,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.61,,
E80,New Scheme,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.71,,
E80,New Scheme,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.68,,
E80,New Scheme,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,13.21,,
E81,Default Price,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.84,,
E81,Default Price,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.3,,
E81,Default Price,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.54,,
E82,Nine,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,8.48,,
E82,Nine,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,6.0,,
E82,Nine,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,14.12,,
E83,Rotate,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,9.73,"want='1010
1101
0111
0001' got='0010
0101
1111
0001'","import sys

def main():
    N = int(input())
    grid = [list(map(int, input())) for _ in range(N)]

    top = grid[0]
    right = [grid[i][N-1] for i in range(N)]
    bottom = grid[N-1][::-1]
    left = [grid[i][0] for i in range(N-1, -1, -1)]

    outer = top + right + bottom + left

    outer = outer[-1:] + outer[:-1]

    top = outer[:N]
    right = outer[N:2*N]
    bottom = outer[2*N:3*N][::-1]
    left = outer[3*N:][::-1]

    for i in range(N):
        grid[0][i] = top[i]
        grid[i][N-1] = right[i]
        grid[N-1][N-1-i] = bottom[i]
        grid[N-1-i][0] = left[i]

    for row in grid:
        print(''.join(map(str, row)))

if __name__ == ""__main__"":
    main()"
E83,Rotate,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,15.62,"want='1010
1101
0111
0001' got='0010
1101
1111
001'","import sys

def read_input():
    lines = sys.stdin.readlines()
    n = int(lines[0].strip())
    grid = [list(map(int, line.strip())) for line in lines[1:]]
    return n, grid

def rotate_outer_squares(n, grid):
    top = grid[0]
    right = [row[-1] for row in grid]
    bottom = grid[-1][::-1]
    left = [row[0] for row in grid[::-1]]
    outer_squares = top + right + bottom + left

    rotated_outer_squares = outer_squares[-1:] + outer_squares[:-1]

    rotated_top = rotated_outer_squares[:n]
    rotated_right = rotated_outer_squares[n:2*n-1]
    rotated_bottom = rotated_outer_squares[2*n-1:3*n-2][::-1]
    rotated_left = rotated_outer_squares[3*n-2:][::-1]

    rotated_grid = [list(row) for row in grid]
    rotated_grid[0] = rotated_top
    for i in range(n-1):
        rotated_grid[i+1][-1] = rotated_right[i]
    rotated_grid[-1] = rotated_bottom
    for i in range(n-1):
        rotated_grid[n-2-i][0] = rotated_left[i]

    return rotated_grid

def print_grid(grid):
    for row in grid:
        print(''.join(map(str, row)))

n, grid = read_input()
rotated_grid = rotate_outer_squares(n, grid)
print_grid(rotated_grid)"
E83,Rotate,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,6.56,,
E84,Order Something Else,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,0.99,,
E84,Order Something Else,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.7,,
E84,Order Something Else,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,9.88,,
E85,Strictly Superior,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,9.95,,
E85,Strictly Superior,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,7.01,,
E85,Strictly Superior,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.69,,
E86,First ABC,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.63,,
E86,First ABC,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,7.82,,
E86,First ABC,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.21,,
E87,Vacation Together,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,6.72,,
E87,Vacation Together,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.13,,
E87,Vacation Together,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,9.02,,
E88,Chord,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.13,,
E88,Chord,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.14,,
E88,Chord,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.33,,
E89,TaK Code,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,29.93,"want='1 1
1 10
7 7
10 2' got=''","import sys

def is_tak_code(grid, i, j):
    for x in range(3):
        for y in range(3):
            if grid[i+x][j+y] != '#':
                return False
            if grid[i+6+x][j+6+y] != '#':
                return False
    for x in range(3, 6):
        for y in range(3):
            if grid[i+x][j+y] != '.':
                return False
            if grid[i+6+x][j+6+y] != '.':
                return False
    for x in range(3):
        for y in range(3, 6):
            if grid[i+x][j+y] != '.':
                return False
            if grid[i+6+x][j+6+y] != '.':
                return False
    for x in range(6):
        for y in range(6):
            if grid[i+3+x][j+3+y] == '.':
                return False
    return True

n, m = map(int, input().split())
grid = [list(input()) for _ in range(n)]

result = []
for i in range(n-8):
    for j in range(m-8):
        if is_tak_code(grid, i, j):
            result.append((i+1, j+1))

for i, j in sorted(result):
    print(i, j)"
E89,TaK Code,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,8.81,"want='1 1
1 10
7 7
10 2' got='7 7'","import sys

def is_tak_code(grid, i, j):
    # Check top-left 3x3 region
    for x in range(3):
        for y in range(3):
            if grid[i+x][j+y] != '#':
                return False

    # Check bottom-right 3x3 region
    for x in range(6, 9):
        for y in range(6, 9):
            if grid[i+x][j+y] != '#':
                return False

    # Check adjacent cells
    for x in range(9):
        for y in range(9):
            if (x < 3 and y < 3) or (x >= 6 and y >= 6):
                continue
            if (x == 3 and y < 3) or (x == 5 and y < 3) or (y == 3 and x < 3) or (y == 5 and x < 3) or (x == 3 and y >= 6) or (x == 5 and y >= 6) or (y == 3 and x >= 6) or (y == 5 and x >= 6):
                if grid[i+x][j+y] != '.':
                    return False

    return True

def main():
    n, m = map(int, input().split())
    grid = [list(input()) for _ in range(n)]

    result = []
    for i in range(n-8):
        for j in range(m-8):
            if is_tak_code(grid, i, j):
                result.append((i+1, j+1))

    for i, j in sorted(result):
        print(i, j)

if __name__ == ""__main__"":
    main()"
E89,TaK Code,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,66.89,,
E90,To Be Saikyo,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.48,,
E90,To Be Saikyo,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,6.0,,
E90,To Be Saikyo,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,14.11,,
E91,3.14,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2.94,want='3.14' got='3.141',"import sys

pi = ""3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679""

N = int(input())

print(pi[:3 + N])"
E91,3.14,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,1.62,want='3.14' got='3.141',"import sys

pi = ""3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679""

N = int(input())

print(pi[:3 + N])"
E91,3.14,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2.38,want='3.14' got='3.141',"import sys

pi = ""3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679""

N = int(input())

print(pi[:3 + N])"
E92,Roulette,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,11.09,,
E92,Roulette,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,6.3,,
E92,Roulette,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,10.67,,
E93,tcdr,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.23,,
E93,tcdr,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,0.9,,
E93,tcdr,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.17,,
E94,The Middle Day,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.53,,
E94,The Middle Day,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,0.43,,
E94,The Middle Day,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.39,,
E95,Full Moon,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,11.89,,
E95,Full Moon,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.02,,
E95,Full Moon,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.43,,
E96,Overlapping sheets,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.38,,
E96,Overlapping sheets,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.96,,
E96,Overlapping sheets,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,7.65,,
E97,Measure,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.13,,
E97,Measure,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.65,,
E97,Measure,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,8.71,want='1-643-2-346-1' got='1-643-6-646--',"import sys

def get_divisors(n):
    """"""Return a list of divisors of n between 1 and 9.""""""
    return [i for i in range(1, 10) if n % i == 0]

def get_smallest_divisor(n, i):
    """"""Return the smallest divisor j of n such that i is a multiple of n/j.""""""
    divisors = get_divisors(n)
    valid_divisors = [j for j in divisors if (n // j) % (i // j + 1) == 0 and i % (n // j) == 0]
    return min(valid_divisors) if valid_divisors else None

def get_string(n):
    """"""Return the string of length n+1 as per the problem statement.""""""
    result = []
    for i in range(n + 1):
        divisor = get_smallest_divisor(n, i)
        result.append(str(divisor) if divisor else '-')
    return ''.join(result)

n = int(input())
print(get_string(n))"
E98,Leyland Number,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,0.98,,
E98,Leyland Number,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,8.36,,
E98,Leyland Number,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.2,,
E99,Longest Palindrome,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.47,,
E99,Longest Palindrome,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.57,,
E99,Longest Palindrome,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.5,,
E100,321,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.37,,
E100,321,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.71,,
E100,321,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.87,,
E101,Cutoff,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,0.32,,
E101,Cutoff,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,12.94,want='70' got='51',"import sys

N, X = map(int, input().split())
A = sorted(list(map(int, input().split())))

def calculate_final_grade(A, new_score):
    A.append(new_score)
    A.sort()
    return sum(A[1:-1])

low, high = 0, 100
while low <= high:
    mid = (low + high) // 2
    if calculate_final_grade(A, mid) >= X:
        high = mid - 1
    else:
        low = mid + 1

if low > 100:
    print(-1)
else:
    print(low)"
E101,Cutoff,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.61,,
E102,First ABC 2,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.17,,
E102,First ABC 2,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.24,,
E102,First ABC 2,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.37,,
E103,Prefix and Suffix,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.36,,
E103,Prefix and Suffix,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,8.69,,
E103,Prefix and Suffix,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.12,,
E104,Weak Beats,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.94,,
E104,Weak Beats,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.27,,
E104,Weak Beats,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.16,,
E105,Round,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.35,,
E105,Round,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.86,,
E105,Round,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,7.25,,
E106,Same,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.47,,
E106,Same,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.86,,
E106,Same,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.02,,
E107,3,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,4.04,,
E107,3,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.65,,
E107,3,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.13,,
E108,Takahashi san,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,0.93,,
E108,Takahashi san,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.17,,
E108,Takahashi san,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.27,,
E109,2UP3DOWN,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,1.72,,
E109,2UP3DOWN,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,2.42,,
E109,2UP3DOWN,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,14.42,,
E110,326,Easy,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,5.15,,
E110,326,Easy,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.11,,
E110,326,Easy,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,1,1,3.53,,
